STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
Georgia,13,Crisp,81,28,Other red oaks,Hardwood,2,0,132101,8345242.09,18362515.42,,
Georgia,13,Crisp,81,29,Hickory,Hardwood,2,0,132101,,,20605723.76,
Georgia,13,Crisp,81,32,Soft maple,Hardwood,2,0,132101,5708476.563,21601483.02,,58280658.5
Georgia,13,Crisp,81,34,Sweetgum,Hardwood,2,0,132101,1814326.009,,9883500.665,16595168.8
Georgia,13,Crisp,81,35,Tupelo and blackgum,Hardwood,2,0,132101,8097438.823,11792414.15,20539436.82,
Georgia,13,Crisp,81,36,Ash,Hardwood,2,0,132101,,,11312341.98,
Georgia,13,Crisp,81,41,Other eastern soft hardwoods,Hardwood,2,0,132101,4217676.846,5339260.909,,
Georgia,13,Crisp,81,42,Other eastern hard hardwoods,Hardwood,2,0,132101,526288.0952,,30591287.58,
Georgia,13,Crisp,81,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,2360871.438,,,
Georgia,13,Crisp,81,55,Urban-specific hardwoods,Hardwood,2,0,132101,1707303.346,,,
Georgia,13,Dade,83,9,Other eastern softwoods,Softwood,5,0,132101,,6176785.74,8291438.289,15372897.71
Georgia,13,Dade,83,25,Select white oaks,Hardwood,5,0,132101,2055522.644,3278819.377,,
Georgia,13,Dade,83,27,Other white oaks,Hardwood,5,0,132101,2746327.862,10261697.28,10035754.2,
Georgia,13,Dade,83,28,Other red oaks,Hardwood,5,0,132101,1017411.711,,,
Georgia,13,Dade,83,29,Hickory,Hardwood,5,0,132101,2792487.529,,13063903.63,
Georgia,13,Dade,83,31,Hard maple,Hardwood,5,0,132101,8040423.217,4099559.345,,
Georgia,13,Dade,83,32,Soft maple,Hardwood,5,0,132101,21846671.44,28769394.25,8571584.149,18952224.5
Georgia,13,Dade,83,35,Tupelo and blackgum,Hardwood,5,0,132101,3321215.575,6134083.942,9106884.303,
Georgia,13,Dade,83,36,Ash,Hardwood,5,0,132101,2101688.898,2716664.232,,
Georgia,13,Dade,83,39,Yellow-poplar,Hardwood,5,0,132101,462273.6138,,,
Georgia,13,Dade,83,41,Other eastern soft hardwoods,Hardwood,5,0,132101,2892215.296,11163818.42,9751135.685,35010764.79
Georgia,13,Dade,83,42,Other eastern hard hardwoods,Hardwood,5,0,132101,,,6865532.65,
Georgia,13,Dade,83,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,7712714.003,18327973.45,31622591.63,25524719.33
Georgia,13,Dawson,85,2,Loblolly and shortleaf pines,Softwood,5,0,132101,,4704308.238,14523318.27,40484508.34
Georgia,13,Dawson,85,3,Other yellow pines,Softwood,5,0,132101,1374242.177,,,
Georgia,13,Dawson,85,25,Select white oaks,Hardwood,5,0,132101,5636852.964,,15607583.69,
Georgia,13,Dawson,85,27,Other white oaks,Hardwood,5,0,132101,,,22103002.61,
Georgia,13,Dawson,85,28,Other red oaks,Hardwood,5,0,132101,,,11562240.15,
Georgia,13,Dawson,85,29,Hickory,Hardwood,5,0,132101,2102566.4,,16452747.66,14245880.63
Georgia,13,Dawson,85,32,Soft maple,Hardwood,5,0,132101,17924663.37,20494618.85,33457801.91,
Georgia,13,Dawson,85,32,Soft maple,Hardwood,5,1,132101,815849.939,2503111.306,,
Georgia,13,Dawson,85,33,Beech,Hardwood,5,0,132101,545178.8031,,,
Georgia,13,Dawson,85,34,Sweetgum,Hardwood,5,0,132101,380493.3658,3354827.96,,
Georgia,13,Dawson,85,35,Tupelo and blackgum,Hardwood,5,0,132101,5214350.185,8261154.253,,
Georgia,13,Dawson,85,39,Yellow-poplar,Hardwood,5,0,132101,2638914.452,12851394.15,35702303.73,69501683.09
Georgia,13,Dawson,85,39,Yellow-poplar,Hardwood,5,1,132101,285745.2815,1544896.327,,
Georgia,13,Dawson,85,41,Other eastern soft hardwoods,Hardwood,5,0,132101,476082.8532,8793166.071,7786606.969,
Georgia,13,Dawson,85,41,Other eastern soft hardwoods,Hardwood,5,1,132101,,,,4147101.308
Georgia,13,Dawson,85,42,Other eastern hard hardwoods,Hardwood,5,0,132101,2598476.165,3094886.677,10233235.04,
Georgia,13,Dawson,85,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,5379858.797,7583650.88,12514891.98,40938570.22
Georgia,13,Dawson,85,43,Eastern noncommercial hardwoods,Hardwood,5,1,132101,,1385867.758,,
Georgia,13,Decatur,87,1,Longleaf and slash pines,Softwood,2,0,132101,,,24442516.85,78773483.09
Georgia,13,Decatur,87,2,Loblolly and shortleaf pines,Softwood,2,0,132101,3527761.906,24487751.81,17612708.62,50944340.68
Georgia,13,Decatur,87,3,Other yellow pines,Softwood,2,0,132101,774731.1341,,,
Georgia,13,Decatur,87,27,Other white oaks,Hardwood,2,0,132101,6206546.528,,,
Georgia,13,Decatur,87,28,Other red oaks,Hardwood,2,0,132101,53599273.57,30589431.35,13704338.43,23938354.1
Georgia,13,Decatur,87,31,Hard maple,Hardwood,2,0,132101,997909.725,,,
Georgia,13,Decatur,87,32,Soft maple,Hardwood,2,0,132101,2496637.449,11846411.65,,
Georgia,13,Decatur,87,34,Sweetgum,Hardwood,2,0,132101,3034757.309,10613958.65,10202519.14,46982007.42
Georgia,13,Decatur,87,35,Tupelo and blackgum,Hardwood,2,0,132101,1936545.484,3160059.266,13648549.58,57314298.22
Georgia,13,Decatur,87,41,Other eastern soft hardwoods,Hardwood,2,0,132101,2817908.631,2194128.018,5177092.529,45628031.09
Georgia,13,Decatur,87,42,Other eastern hard hardwoods,Hardwood,2,0,132101,1467529.044,6944744.563,22870765.02,
Georgia,13,Decatur,87,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,10617785.49,,29485129.67,15974248.56
Georgia,13,Decatur,87,55,Urban-specific hardwoods,Hardwood,2,0,132101,922715.1421,,,
Georgia,13,DeKalb,89,2,Loblolly and shortleaf pines,Softwood,4,0,132101,7161516.651,2410959.909,9816180.033,40093778.19
Georgia,13,DeKalb,89,9,Other eastern softwoods,Softwood,4,0,132101,,3042557.069,,
Georgia,13,DeKalb,89,25,Select white oaks,Hardwood,4,0,132101,635419.3639,,,
Georgia,13,DeKalb,89,28,Other red oaks,Hardwood,4,0,132101,,8743628.362,,35947503.25
Georgia,13,DeKalb,89,29,Hickory,Hardwood,4,0,132101,3324260.666,4963302.063,12192252.12,
Georgia,13,DeKalb,89,32,Soft maple,Hardwood,4,0,132101,,9856883.218,,
Georgia,13,DeKalb,89,34,Sweetgum,Hardwood,4,0,132101,5847539.959,4017207.362,7537702.908,30826973.16
Georgia,13,DeKalb,89,35,Tupelo and blackgum,Hardwood,4,0,132101,,,19516403.35,
Georgia,13,DeKalb,89,39,Yellow-poplar,Hardwood,4,0,132101,413121.429,,,
Georgia,13,DeKalb,89,41,Other eastern soft hardwoods,Hardwood,4,0,132101,3978349.058,,,14520530.16
Georgia,13,DeKalb,89,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,1488921.679,,,
Georgia,13,Dodge,91,1,Longleaf and slash pines,Softwood,1,0,132101,1963003.902,20613784.16,31435987.92,69587380.44
Georgia,13,Dodge,91,2,Loblolly and shortleaf pines,Softwood,1,0,132101,6776236.647,5432552.578,,39001291.24
Georgia,13,Dodge,91,27,Other white oaks,Hardwood,1,0,132101,1637985.355,,,
Georgia,13,Dodge,91,28,Other red oaks,Hardwood,1,0,132101,51917866.35,120926796.4,100715384,93429755.26
Georgia,13,Dodge,91,29,Hickory,Hardwood,1,0,132101,574258.403,,,
Georgia,13,Dodge,91,32,Soft maple,Hardwood,1,0,132101,34563217.74,49216708.07,63254254.75,24388771.99
Georgia,13,Dodge,91,34,Sweetgum,Hardwood,1,0,132101,25946275.41,58388127.87,49235706.79,31878920.41
Georgia,13,Dodge,91,35,Tupelo and blackgum,Hardwood,1,0,132101,3587943.645,23546092.43,21105927.12,
Georgia,13,Dodge,91,36,Ash,Hardwood,1,0,132101,1089619.116,5462096.619,9367641.316,
Georgia,13,Dodge,91,39,Yellow-poplar,Hardwood,1,0,132101,668184.4938,5478216.126,10319296.34,
Georgia,13,Dodge,91,41,Other eastern soft hardwoods,Hardwood,1,0,132101,5246447.503,15666454.98,,
Georgia,13,Dodge,91,42,Other eastern hard hardwoods,Hardwood,1,0,132101,3399123.547,20641356.56,17422638.63,
Georgia,13,Dodge,91,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,9722310.915,14201427.78,26443175.98,
Georgia,13,Dodge,91,55,Urban-specific hardwoods,Hardwood,1,0,132101,534878.2098,,,
Georgia,13,Dooly,93,1,Longleaf and slash pines,Softwood,2,0,132101,809095.7449,,,
Georgia,13,Dooly,93,2,Loblolly and shortleaf pines,Softwood,2,0,132101,980623.337,4300227.397,,
Georgia,13,Dooly,93,3,Other yellow pines,Softwood,2,0,132101,509386.8914,,,
Georgia,13,Dooly,93,8,Cypress,Softwood,2,0,132101,,,13704515.6,45970390.03
Georgia,13,Dooly,93,28,Other red oaks,Hardwood,2,0,132101,2806661.745,5887443.915,,34804667.2
Georgia,13,Dooly,93,32,Soft maple,Hardwood,2,0,132101,2808704.715,10070188.43,11632924.94,
Georgia,13,Dooly,93,34,Sweetgum,Hardwood,2,0,132101,5901263.645,11339071.7,30757054.1,14925481.53
Georgia,13,Dooly,93,35,Tupelo and blackgum,Hardwood,2,0,132101,,4610899.962,,
Georgia,13,Dooly,93,41,Other eastern soft hardwoods,Hardwood,2,0,132101,6450092.481,15855647.39,,
Georgia,13,Dooly,93,42,Other eastern hard hardwoods,Hardwood,2,0,132101,3067840.06,3386170.565,,22291220.35
Georgia,13,Dooly,93,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,3197528.884,8599892.916,47875070.57,38434554.75
Georgia,13,Dougherty,95,1,Longleaf and slash pines,Softwood,3,0,132101,562668.4332,13395561.22,10639444.34,
Georgia,13,Dougherty,95,2,Loblolly and shortleaf pines,Softwood,3,0,132101,3256723.443,5732277.124,12611360.08,7937202.787
Georgia,13,Dougherty,95,27,Other white oaks,Hardwood,3,0,132101,1951336.3,,,
Georgia,13,Dougherty,95,28,Other red oaks,Hardwood,3,0,132101,11910362.04,27522871.21,31821058.77,26671938.26
Georgia,13,Dougherty,95,34,Sweetgum,Hardwood,3,0,132101,1733670.456,5406173.021,19450599.9,
Georgia,13,Dougherty,95,35,Tupelo and blackgum,Hardwood,3,0,132101,,,9436793.657,
Georgia,13,Dougherty,95,36,Ash,Hardwood,3,0,132101,4953187.863,,11638004.43,
Georgia,13,Dougherty,95,41,Other eastern soft hardwoods,Hardwood,3,0,132101,5740023.23,13887131.83,53325902.45,
Georgia,13,Dougherty,95,42,Other eastern hard hardwoods,Hardwood,3,0,132101,2510041.452,,,
Georgia,13,Dougherty,95,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,3152286.226,11872567.37,,
Georgia,13,Douglas,97,25,Select white oaks,Hardwood,4,0,132101,3077156.212,,,
Georgia,13,Douglas,97,26,Select red oaks,Hardwood,4,0,132101,,,22805051.18,
Georgia,13,Douglas,97,27,Other white oaks,Hardwood,4,0,132101,1883735.849,,,27116841.81
Georgia,13,Douglas,97,29,Hickory,Hardwood,4,0,132101,633349.1979,,,
Georgia,13,Douglas,97,32,Soft maple,Hardwood,4,0,132101,993675.5687,,,
Georgia,13,Douglas,97,33,Beech,Hardwood,4,0,132101,1123214.208,8260010.732,5032561.792,
Georgia,13,Douglas,97,34,Sweetgum,Hardwood,4,0,132101,1379163.122,13694131.15,26888859.79,19739166.15
Georgia,13,Douglas,97,35,Tupelo and blackgum,Hardwood,4,0,132101,3350424.185,4924034.419,,
Georgia,13,Douglas,97,39,Yellow-poplar,Hardwood,4,0,132101,1110258.095,,6528361.833,
Georgia,13,Douglas,97,41,Other eastern soft hardwoods,Hardwood,4,0,132101,4969970.388,2544480.055,7825122.735,21524681.4
Georgia,13,Douglas,97,42,Other eastern hard hardwoods,Hardwood,4,0,132101,,6463739.411,15488390.2,
Georgia,13,Douglas,97,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,7249476.477,13725064.55,47414149.18,19615209.22
Georgia,13,Early,99,2,Loblolly and shortleaf pines,Softwood,2,0,132101,3170224.147,8798675.888,26068257.12,52431563.47
Georgia,13,Early,99,27,Other white oaks,Hardwood,2,0,132101,3625867.485,,,
Georgia,13,Early,99,28,Other red oaks,Hardwood,2,0,132101,11880028.59,19246837.7,69858788.61,
Georgia,13,Early,99,31,Hard maple,Hardwood,2,0,132101,,6271290.082,,
Georgia,13,Early,99,32,Soft maple,Hardwood,2,0,132101,,11471525.88,,
Georgia,13,Early,99,34,Sweetgum,Hardwood,2,0,132101,9348914.288,15720334.09,64119514.01,17461341.23
Georgia,13,Early,99,35,Tupelo and blackgum,Hardwood,2,0,132101,2531393.241,6174804.627,11663378.05,
Georgia,13,Early,99,41,Other eastern soft hardwoods,Hardwood,2,0,132101,3180314.091,4695735.225,,15326941.64
Georgia,13,Early,99,42,Other eastern hard hardwoods,Hardwood,2,0,132101,785684.6942,,,
Georgia,13,Early,99,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,,,,19507161.06
Georgia,13,Echols,101,1,Longleaf and slash pines,Softwood,1,0,132101,4453382.655,15086058.29,6188159.322,226299140.5
Georgia,13,Echols,101,2,Loblolly and shortleaf pines,Softwood,1,0,132101,1574564.212,3650188.176,30438693.99,15646926.77
Georgia,13,Echols,101,8,Cypress,Softwood,1,0,132101,19751382.43,11346825.53,26374218.1,34394016.22
Georgia,13,Echols,101,25,Select white oaks,Hardwood,1,0,132101,1591751.182,,,
Georgia,13,Echols,101,27,Other white oaks,Hardwood,1,0,132101,8202469.17,11030169.35,6442272.916,67808242.02
Georgia,13,Echols,101,28,Other red oaks,Hardwood,1,0,132101,22000054.23,26048221.07,169435859.6,43326164.11
Georgia,13,Echols,101,32,Soft maple,Hardwood,1,0,132101,30760302.61,46861276.88,140687608.3,19053861.59
Georgia,13,Echols,101,34,Sweetgum,Hardwood,1,0,132101,2773474.403,5435862.41,,
Georgia,13,Echols,101,35,Tupelo and blackgum,Hardwood,1,0,132101,47435918.52,96490481.43,148348927.3,132812348.3
Georgia,13,Echols,101,41,Other eastern soft hardwoods,Hardwood,1,0,132101,16183834.03,10225319.96,18415311.83,36385039.11
Georgia,13,Echols,101,42,Other eastern hard hardwoods,Hardwood,1,0,132101,5094508.045,,10818080.88,
Georgia,13,Echols,101,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,5717521.633,37919973.22,30939363.48,14944540.73
Georgia,13,Effingham,103,1,Longleaf and slash pines,Softwood,1,0,132101,4080969.044,16939415.64,22430297.17,67490610.9
Georgia,13,Effingham,103,2,Loblolly and shortleaf pines,Softwood,1,0,132101,6880803.534,50088388.89,100341678.4,34567405.82
Georgia,13,Effingham,103,8,Cypress,Softwood,1,0,132101,1452968.442,,12159979.01,
Georgia,13,Effingham,103,28,Other red oaks,Hardwood,1,0,132101,73274591.97,183421573.7,110820624.4,99325907.34
Georgia,13,Effingham,103,32,Soft maple,Hardwood,1,0,132101,25819696.97,53092779.36,101900090.3,
Georgia,13,Effingham,103,34,Sweetgum,Hardwood,1,0,132101,11770666.55,35130855.91,10444070.52,24134051.34
Georgia,13,Effingham,103,35,Tupelo and blackgum,Hardwood,1,0,132101,23493038.27,43518337.14,22127769.94,51621338.83
Georgia,13,Effingham,103,36,Ash,Hardwood,1,0,132101,2143039.438,4781839.549,,25824237.38
Georgia,13,Effingham,103,41,Other eastern soft hardwoods,Hardwood,1,0,132101,13103533,34166244.44,11347000.45,16740299.82
Georgia,13,Effingham,103,42,Other eastern hard hardwoods,Hardwood,1,0,132101,6277114.56,2870481.076,7756896.96,
Georgia,13,Effingham,103,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,12217745.79,11419298.66,9696183.323,19568336.42
Georgia,13,Elbert,105,2,Loblolly and shortleaf pines,Softwood,4,0,132101,1247405.168,14860840.58,11547598.09,78193850.88
Georgia,13,Elbert,105,3,Other yellow pines,Softwood,4,0,132101,,,,24964797.05
Georgia,13,Elbert,105,9,Other eastern softwoods,Softwood,4,0,132101,4793561.155,8612513.714,40006381.06,
Georgia,13,Elbert,105,25,Select white oaks,Hardwood,4,0,132101,5656969.295,9036432.323,,24510447.91
Georgia,13,Elbert,105,28,Other red oaks,Hardwood,4,0,132101,21914087.08,53817214.15,96295794.52,
Georgia,13,Elbert,105,29,Hickory,Hardwood,4,0,132101,2877126.329,6304228.903,40445380.59,39814751.85
Georgia,13,Elbert,105,32,Soft maple,Hardwood,4,0,132101,6355674.032,7305746.766,8139616.208,
Georgia,13,Elbert,105,33,Beech,Hardwood,4,0,132101,2729448.526,1893734.294,,16659347.08
Georgia,13,Elbert,105,34,Sweetgum,Hardwood,4,0,132101,16090368.7,57823967.37,70951592.71,160416396.6
Georgia,13,Elbert,105,36,Ash,Hardwood,4,0,132101,1928244.019,4866300.443,22850154,11005104.39
Georgia,13,Elbert,105,41,Other eastern soft hardwoods,Hardwood,4,0,132101,14806204.32,20434973.18,51641450.59,12494474.55
Georgia,13,Elbert,105,42,Other eastern hard hardwoods,Hardwood,4,0,132101,8720519.994,2482148.646,30017416.13,
Georgia,13,Elbert,105,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,13520854.36,10766410.72,11708581.58,
Georgia,13,Elbert,105,55,Urban-specific hardwoods,Hardwood,4,0,132101,2814644.396,,,
Georgia,13,Emanuel,107,1,Longleaf and slash pines,Softwood,1,0,132101,4334801.836,30813320.51,16377975.19,132414182.4
Georgia,13,Emanuel,107,2,Loblolly and shortleaf pines,Softwood,1,0,132101,26071991.03,34172367.64,22012962.33,84277894.46
Georgia,13,Emanuel,107,26,Select red oaks,Hardwood,1,0,132101,2718736.416,10405466.8,,
Georgia,13,Emanuel,107,27,Other white oaks,Hardwood,1,0,132101,19237464.42,61016342.16,52583422.42,71847281.5
Georgia,13,Emanuel,107,28,Other red oaks,Hardwood,1,0,132101,31454288.19,30345298.99,53200117.05,105535799.6
Georgia,13,Emanuel,107,32,Soft maple,Hardwood,1,0,132101,63366633.11,78604520.4,59666141.72,42072145.07
Georgia,13,Emanuel,107,34,Sweetgum,Hardwood,1,0,132101,28177716.7,55058217.69,66599348.12,16470625.83
Georgia,13,Emanuel,107,35,Tupelo and blackgum,Hardwood,1,0,132101,18516984.38,41794282.53,59129960.07,156496437.1
Georgia,13,Emanuel,107,36,Ash,Hardwood,1,0,132101,,3428377.383,12886399.42,
Georgia,13,Emanuel,107,39,Yellow-poplar,Hardwood,1,0,132101,2443533.734,18002045.31,24181987.6,
Georgia,13,Emanuel,107,41,Other eastern soft hardwoods,Hardwood,1,0,132101,11657116.54,19318501.19,8868543.07,58407736.97
Georgia,13,Emanuel,107,42,Other eastern hard hardwoods,Hardwood,1,0,132101,7294853.032,7974645.607,,
Georgia,13,Emanuel,107,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,14912860.92,79392124.91,63604965.43,
Georgia,13,Emanuel,107,54,Tropical and subtropical hardwoods,Hardwood,1,0,132101,580139.8283,1895441.409,,
Georgia,13,Evans,109,1,Longleaf and slash pines,Softwood,1,0,132101,,5429677.556,,24255440.94
Georgia,13,Evans,109,2,Loblolly and shortleaf pines,Softwood,1,0,132101,2422435.014,,8939178.078,
Georgia,13,Evans,109,28,Other red oaks,Hardwood,1,0,132101,12360057.37,33954835.24,24146921.11,56664864.56
Georgia,13,Evans,109,32,Soft maple,Hardwood,1,0,132101,13498488.37,4133666.716,46387030.2,
Georgia,13,Evans,109,34,Sweetgum,Hardwood,1,0,132101,325776.261,,9435492.413,
Georgia,13,Evans,109,35,Tupelo and blackgum,Hardwood,1,0,132101,,12880979.1,5668933.099,64032129.82
Georgia,13,Evans,109,36,Ash,Hardwood,1,0,132101,,6282608.83,,
Georgia,13,Evans,109,41,Other eastern soft hardwoods,Hardwood,1,0,132101,1530339.598,,,
Georgia,13,Evans,109,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,9907649.25,18866339.95,,69279335.1
Georgia,13,Fannin,111,2,Loblolly and shortleaf pines,Softwood,5,0,132101,,,15814531.51,
Georgia,13,Fannin,111,3,Other yellow pines,Softwood,5,0,132101,,,8926881.946,
Georgia,13,Fannin,111,4,Eastern white and red pines,Softwood,5,0,132101,7583388.656,11113383.58,9284588.919,59622665.35
Georgia,13,Fannin,111,4,Eastern white and red pines,Softwood,5,1,132101,2174695.133,3796889.544,7304707.268,8820076.956
Georgia,13,Fannin,111,7,Eastern hemlock,Softwood,5,0,132101,,,,14262965.74
Georgia,13,Fannin,111,7,Eastern hemlock,Softwood,5,1,132101,286230.1424,4284213.373,5330245.724,6917061.565
Georgia,13,Fannin,111,25,Select white oaks,Hardwood,5,0,132101,,3839410.411,18041265.12,6837168.924
Georgia,13,Fannin,111,25,Select white oaks,Hardwood,5,1,132101,,,4426428.781,
Georgia,13,Fannin,111,26,Select red oaks,Hardwood,5,0,132101,1190387.8,,,
Georgia,13,Fannin,111,27,Other white oaks,Hardwood,5,0,132101,1097530.848,1252282.448,,43259711.58
Georgia,13,Fannin,111,27,Other white oaks,Hardwood,5,1,132101,,,,7845865.014
Georgia,13,Fannin,111,28,Other red oaks,Hardwood,5,0,132101,2732177.52,,,8032591.065
Georgia,13,Fannin,111,29,Hickory,Hardwood,5,0,132101,2261894.355,,5642009.382,8771013.463
Georgia,13,Fannin,111,32,Soft maple,Hardwood,5,0,132101,53531946.04,57232967.69,76840675.45,63313896.72
Georgia,13,Fannin,111,32,Soft maple,Hardwood,5,1,132101,4630278.14,1750795.549,6430802.185,
Georgia,13,Fannin,111,33,Beech,Hardwood,5,0,132101,694433.0849,,,
Georgia,13,Fannin,111,34,Sweetgum,Hardwood,5,0,132101,,,,18943257.26
Georgia,13,Fannin,111,35,Tupelo and blackgum,Hardwood,5,0,132101,9481745.731,10591547.34,14980633.03,
Georgia,13,Fannin,111,35,Tupelo and blackgum,Hardwood,5,1,132101,,5213156.9,5402504.104,
Georgia,13,Fannin,111,38,Basswood,Hardwood,5,0,132101,,,,6180939.73
Georgia,13,Fannin,111,38,Basswood,Hardwood,5,1,132101,191029.5678,,,
Georgia,13,Fannin,111,39,Yellow-poplar,Hardwood,5,0,132101,2112473.056,2926030.738,43388403.65,48433948.32
Georgia,13,Fannin,111,39,Yellow-poplar,Hardwood,5,1,132101,398960.2858,1698445.515,,
Georgia,13,Fannin,111,41,Other eastern soft hardwoods,Hardwood,5,0,132101,2959463.828,5334791.985,18062497.49,
Georgia,13,Fannin,111,41,Other eastern soft hardwoods,Hardwood,5,1,132101,592154.909,,,
Georgia,13,Fannin,111,42,Other eastern hard hardwoods,Hardwood,5,0,132101,13510727.65,30024000.73,8021906.698,21714673.35
Georgia,13,Fannin,111,42,Other eastern hard hardwoods,Hardwood,5,1,132101,193857.1021,,,18986729.82
Georgia,13,Fannin,111,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,12464383.12,26630212.66,26470612.88,68403176.63
Georgia,13,Fannin,111,43,Eastern noncommercial hardwoods,Hardwood,5,1,132101,482814.087,,,
Georgia,13,Fayette,113,9,Other eastern softwoods,Softwood,4,0,132101,,2046509.482,,
Georgia,13,Fayette,113,28,Other red oaks,Hardwood,4,0,132101,1903025.892,,,
Georgia,13,Fayette,113,29,Hickory,Hardwood,4,0,132101,420817.1664,,,
Georgia,13,Fayette,113,32,Soft maple,Hardwood,4,0,132101,2111200.085,,,
Georgia,13,Fayette,113,34,Sweetgum,Hardwood,4,0,132101,15049990.04,18678094.16,24268177.29,
Georgia,13,Fayette,113,35,Tupelo and blackgum,Hardwood,4,0,132101,1246614.741,,,
Georgia,13,Fayette,113,39,Yellow-poplar,Hardwood,4,0,132101,750322.2302,,,
Georgia,13,Fayette,113,41,Other eastern soft hardwoods,Hardwood,4,0,132101,,3210330.72,12599881.57,32407574.03
Georgia,13,Fayette,113,42,Other eastern hard hardwoods,Hardwood,4,0,132101,2096304.559,5591591.259,10266958.07,
Georgia,13,Fayette,113,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,,8621914.516,,
Georgia,13,Floyd,115,2,Loblolly and shortleaf pines,Softwood,5,0,132101,17095390.52,20295858.22,38394378.59,20851394.7
Georgia,13,Floyd,115,3,Other yellow pines,Softwood,5,0,132101,,880220.8686,4607640.401,12766477.32
Georgia,13,Floyd,115,9,Other eastern softwoods,Softwood,5,0,132101,,,6666928.964,
Georgia,13,Floyd,115,25,Select white oaks,Hardwood,5,0,132101,9875302.459,19904667.32,23900734.48,28332593.99
Georgia,13,Floyd,115,26,Select red oaks,Hardwood,5,0,132101,3460177.676,,,
Georgia,13,Floyd,115,27,Other white oaks,Hardwood,5,0,132101,4017237.257,3074759.777,56307429.12,73328757.77
Georgia,13,Floyd,115,28,Other red oaks,Hardwood,5,0,132101,,14248317.06,37585172.5,26892496.14
Georgia,13,Floyd,115,29,Hickory,Hardwood,5,0,132101,17230100.07,22753111.5,42720243.7,
Georgia,13,Floyd,115,31,Hard maple,Hardwood,5,0,132101,1482639.979,,,18768733.89
Georgia,13,Floyd,115,32,Soft maple,Hardwood,5,0,132101,28006648.13,8755083.496,84071621.82,91456629.37
Georgia,13,Floyd,115,33,Beech,Hardwood,5,0,132101,,2357093.616,,
Georgia,13,Floyd,115,34,Sweetgum,Hardwood,5,0,132101,16132632.3,15523310.89,23329636.92,15369665.98
Georgia,13,Floyd,115,35,Tupelo and blackgum,Hardwood,5,0,132101,7095745.17,3047055.884,38042540.82,38883141.66
Georgia,13,Floyd,115,36,Ash,Hardwood,5,0,132101,940976.5927,10397710.76,,
Georgia,13,Floyd,115,39,Yellow-poplar,Hardwood,5,0,132101,256953.3303,,10098583.18,
Georgia,13,Floyd,115,41,Other eastern soft hardwoods,Hardwood,5,0,132101,22096116.37,22835917.71,54943681.84,68168342.46
Georgia,13,Floyd,115,42,Other eastern hard hardwoods,Hardwood,5,0,132101,8453818.988,3162341.564,,
Georgia,13,Floyd,115,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,6018743.632,16330968.13,11501822.56,
Georgia,13,Forsyth,117,2,Loblolly and shortleaf pines,Softwood,4,0,132101,487877.3748,,,33435519.41
Georgia,13,Forsyth,117,3,Other yellow pines,Softwood,4,0,132101,,6359825.647,,
Georgia,13,Forsyth,117,9,Other eastern softwoods,Softwood,4,0,132101,1458585.781,,,
Georgia,13,Forsyth,117,25,Select white oaks,Hardwood,4,0,132101,1416298.234,15196559.81,14682077.08,
Georgia,13,Forsyth,117,26,Select red oaks,Hardwood,4,0,132101,694543.4265,,,
Georgia,13,Forsyth,117,27,Other white oaks,Hardwood,4,0,132101,1309471.482,,13869005,
Georgia,13,Forsyth,117,28,Other red oaks,Hardwood,4,0,132101,,9208665.066,,
Georgia,13,Forsyth,117,29,Hickory,Hardwood,4,0,132101,7632716.485,7525893.051,,33031700.14
Georgia,13,Forsyth,117,32,Soft maple,Hardwood,4,0,132101,,6082438.09,,
Georgia,13,Forsyth,117,33,Beech,Hardwood,4,0,132101,,3176558.024,,
Georgia,13,Forsyth,117,34,Sweetgum,Hardwood,4,0,132101,5694045.855,11026644.8,23216971.24,14399941.7
Georgia,13,Forsyth,117,35,Tupelo and blackgum,Hardwood,4,0,132101,901235.9316,,,23224203.02
Georgia,13,Forsyth,117,39,Yellow-poplar,Hardwood,4,0,132101,4001158.355,6068848.845,14115798.27,
Georgia,13,Forsyth,117,41,Other eastern soft hardwoods,Hardwood,4,0,132101,669879.4624,,,22189249
Georgia,13,Forsyth,117,42,Other eastern hard hardwoods,Hardwood,4,0,132101,1666111.732,2856962.021,24658215.94,
